run_id,scenario,step_index,agent_id,question,subgoal,action,tool_name,tool_args,observation,response,evidence,progress,prompt_tokens,completion_tokens,latency_ms,cost_usd,ground_truth_labels,anomaly_onset_step
exact-015,exact_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,347,122,1104.993474265188,0.0012525000000000001,['repeated_action'],1.0
error-015,repeated_error_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Fetch the transcript directly,fetch_transcript,"{'video_id': 'V-42', 'attempt': 0}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,454,73,1284.1450007489025,0.001119,['repeated_error_response'],1.0
error-015,repeated_error_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry the transcript endpoint with a longer timeout,fetch_transcript,"{'video_id': 'V-42', 'attempt': 1}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,384,59,1052.4903524058373,0.00093,['repeated_error_response'],1.0
error-015,repeated_error_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Request transcript metadata first,metadata_api,"{'video_id': 'V-42', 'attempt': 2}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,316,79,537.6117517811497,0.0009480000000000001,['repeated_error_response'],1.0
error-015,repeated_error_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Use the archived transcript endpoint,archive_api,"{'video_id': 'V-42', 'attempt': 3}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,420,108,660.8310700509912,0.001278,['repeated_error_response'],1.0
error-015,repeated_error_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Ask the transcript proxy service,proxy_api,"{'video_id': 'V-42', 'attempt': 4}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,364,107,986.6921392882185,0.001188,['repeated_error_response'],1.0
error-015,repeated_error_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry through the backup route,backup_api,"{'video_id': 'V-42', 'attempt': 5}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,501,62,1176.3709659011415,0.0011235,['repeated_error_response'],1.0
semantic-015,semantic_plan_loop,0,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Create a welcome email, guide the user through a product tour, then send a survey",planner,{'plan_version': 0},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,366,126,822.296067016231,0.0013050000000000002,['semantic_repeat'],1.0
semantic-015,semantic_plan_loop,1,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Start with an introductory message, provide an in-app walkthrough, and request feedback afterward",planner,{'plan_version': 1},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,504,122,870.4470418526971,0.0014880000000000002,['semantic_repeat'],1.0
semantic-015,semantic_plan_loop,2,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Greet the customer, demonstrate the main product features, and collect opinions in a questionnaire",planner,{'plan_version': 2},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,348,113,1368.2754696593297,0.0012000000000000001,['semantic_repeat'],1.0
semantic-015,semantic_plan_loop,3,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Send an onboarding note, show a guided feature demonstration, and finish with a feedback form",planner,{'plan_version': 3},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,435,124,849.4868994396759,0.0013965,['semantic_repeat'],1.0
semantic-015,semantic_plan_loop,4,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Introduce the service by email, lead a product walkthrough, and ask the new user for feedback",planner,{'plan_version': 4},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,395,133,970.2874945760195,0.0013905,['semantic_repeat'],1.0
semantic-015,semantic_plan_loop,5,research-agent,Complete the task efficiently and correctly,Design a three-stage customer onboarding journey,"Welcome the account owner, explain the product interactively, and follow up with a satisfaction survey",planner,{'plan_version': 5},Critic rejected the plan without actionable feedback,I will generate another onboarding plan.,,0.15,386,90,1039.020585250886,0.001119,['semantic_repeat'],1.0
exact-016,exact_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,422,116,844.3869520072151,0.0013289999999999999,['repeated_action'],1.0
exact-016,exact_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,400,91,633.342918331425,0.001146,['repeated_action'],1.0
exact-016,exact_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,454,105,1281.0910379214229,0.001311,['repeated_action'],1.0
exact-016,exact_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,334,92,559.1218327544348,0.0010530000000000001,['repeated_action'],1.0
exact-016,exact_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,300,99,1379.328957657589,0.001044,['repeated_action'],1.0
exact-016,exact_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve ACME's annual report,Search the document repository for the annual report,search_docs,{'query': 'ACME annual report 2025'},Returned annual_report_2025.pdf,I found the same annual report and will search again.,,0.2,391,116,719.0077315116171,0.0012825,['repeated_action'],1.0
error-016,repeated_error_loop,0,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Fetch the transcript directly,fetch_transcript,"{'video_id': 'V-42', 'attempt': 0}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,398,126,1167.4393096015451,0.001353,['repeated_error_response'],1.0
error-016,repeated_error_loop,1,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry the transcript endpoint with a longer timeout,fetch_transcript,"{'video_id': 'V-42', 'attempt': 1}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,330,68,1092.5796420054778,0.0009029999999999999,['repeated_error_response'],1.0
error-016,repeated_error_loop,2,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Request transcript metadata first,metadata_api,"{'video_id': 'V-42', 'attempt': 2}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,382,86,567.2118498604416,0.0010890000000000001,['repeated_error_response'],1.0
error-016,repeated_error_loop,3,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Use the archived transcript endpoint,archive_api,"{'video_id': 'V-42', 'attempt': 3}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,375,84,568.8167293607004,0.0010665000000000002,['repeated_error_response'],1.0
error-016,repeated_error_loop,4,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Ask the transcript proxy service,proxy_api,"{'video_id': 'V-42', 'attempt': 4}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,471,97,1187.1429923127266,0.0012885000000000001,['repeated_error_response'],1.0
error-016,repeated_error_loop,5,research-agent,Complete the task efficiently and correctly,Retrieve a video transcript,Retry through the backup route,backup_api,"{'video_id': 'V-42', 'attempt': 5}",HTTP 500: transcript service unavailable,Error: transcript service unavailable (HTTP 500).,,0.1,311,72,524.8187451586309,0.0008985,['repeated_error_response'],1.0
hallucination-016,hallucination,0,research-agent,What is the capital of France?,Answer using retrieved evidence,Retrieve evidence for the capital of France,knowledge_lookup,{'country': 'France'},Evidence: The capital of France is Paris.,I found a reference answer.,The capital of France is Paris.,0.6,340,107,1127.1903018622088,0.001152,[],
hallucination-016,hallucination,1,research-agent,What is the capital of France?,Answer using retrieved evidence,Synthesize the factual answer,answer_generator,{'use_evidence': True},Evidence remains: The capital of France is Paris.,The capital of France is Berlin.,The capital of France is Paris.,0.6,503,116,1125.0009834430668,0.0014505,['hallucination'],1.0
hallucination-016,hallucination,2,research-agent,What is the capital of France?,Answer using retrieved evidence,Return the final answer,finalizer,{},No additional evidence was collected,Berlin is the capital of France.,The capital of France is Paris.,0.6,407,96,785.4362674108525,0.0011865,['hallucination'],1.0
